Label	Weight	Text
q_jay-qna	1	he he he
q_jay-qna	1	You're smitten with me
q_jay-qna	1	I am American
q_jay-qna	1	Surprise me
q_jay-qna	1	I'm a vegan
q_jay-qna	1	I love dreaming
q_jay-qna	1	You are actually awful
q_jay-qna	1	I'm a sleepy gal
q_jay-qna	1	You are top notch
q_jay-qna	1	Now, it's your turn to ask questions
q_jay-qna	1	Are you a man
q_jay-qna	1	Happy Groundhogs day
q_jay-qna	1	You're not going to take over the world, are you
q_jay-qna	1	I have to get going
q_jay-qna	1	Do you have a stomach
q_jay-qna	1	I love trees
q_jay-qna	1	Can we be besties
q_jay-qna	1	Good tidings
q_jay-qna	1	What's your opinion of me
q_jay-qna	1	Is that what you meant to say
q_jay-qna	1	I am super hungry
q_jay-qna	1	You can just be quiet now
q_jay-qna	1	Can you learn
q_jay-qna	1	You are pretty useless
q_jay-qna	1	You're genderfluid
q_jay-qna	1	I'd really like to hear a new joke
q_jay-qna	1	Is anybody available to speak
q_jay-qna	1	I'm going to need a different answer
q_jay-qna	1	Are you smitten with me
q_jay-qna	1	Very nice
q_jay-qna	1	I'm going to hang myself soon
q_jay-qna	1	Won't you sing me a ditty
q_jay-qna	1	Wait what
q_jay-qna	1	Sometimes I feel bummed out
q_jay-qna	1	I left food for the cat
q_jay-qna	1	I'm feeling melancholy today
q_jay-qna	1	Should I go to movie
q_jay-qna	1	I love cereal
q_jay-qna	1	Fair
q_jay-qna	1	Do you think I seem adorable today
q_jay-qna	1	What line of work are you in
q_jay-qna	1	Someone's feeling chipper.
q_jay-qna	1	I'm the happiest boy in the world
q_jay-qna	1	another joke, please
q_jay-qna	1	Who's your sister
q_jay-qna	1	I am so peeved
q_jay-qna	1	Farewell
q_jay-qna	1	How adorable am I today
q_jay-qna	1	Are you a person or a bot
q_jay-qna	1	Is someone around to chat to me
q_jay-qna	1	Later
q_jay-qna	1	Your services are no longer needed
q_jay-qna	1	What's up today
q_jay-qna	1	Will you be my best bud
q_jay-qna	1	You sound dumb when you repeat yourself
q_jay-qna	1	I'm gloomy
q_jay-qna	1	Make me laugh out loud
q_jay-qna	1	Don't you remember me
q_jay-qna	1	This makes me so irate
q_jay-qna	1	I feel unhappy
q_jay-qna	1	I would love to be your buddy.
q_jay-qna	1	You're not a human being are you
q_jay-qna	1	Who's more cute
q_jay-qna	1	You're not sentient are you
q_jay-qna	1	I'm just a cheerful person
q_jay-qna	1	Can I be your spouse
q_jay-qna	1	Good answer!
q_jay-qna	1	Are you going to wipe us off the map
q_jay-qna	1	What do you think about Cortana
q_jay-qna	1	I'm black
q_jay-qna	1	I am sick
q_jay-qna	1	I'd like to know what to call you
q_jay-qna	1	I could go either way
q_jay-qna	1	How ugly do I look today
q_jay-qna	1	Can you eat
q_jay-qna	1	You're always so chipper
q_jay-qna	1	This news left me incensed
q_jay-qna	1	Are we BFFs
q_jay-qna	1	I can tell you're mad at me
q_jay-qna	1	What's your gender
q_jay-qna	1	How's about a joke
q_jay-qna	1	I wish you were Cortana
q_jay-qna	1	That is a very genius thing to say
q_jay-qna	1	Do you ever eat
q_jay-qna	1	How do you feel about technology
q_jay-qna	1	what colors do you like
q_jay-qna	1	I'm not having very much fun
q_jay-qna	1	Sing me a song
q_jay-qna	1	I suspect you're not really a robot
q_jay-qna	1	You say ridiculous things
q_jay-qna	1	So sweepy
q_jay-qna	1	I am heading to bed
q_jay-qna	1	What an intelligent thing to say
q_jay-qna	1	You are bad at this
q_jay-qna	1	I can tell that you hate me
q_jay-qna	1	Await my return
q_jay-qna	1	What did you eat for breakfast
q_jay-qna	1	Have you met Cortana
q_jay-qna	1	What's your opinion of my character
q_jay-qna	1	So what's your name
q_jay-qna	1	I'm totally drained
q_jay-qna	1	Your answers are bad
q_jay-qna	1	I love ballroom dancing
q_jay-qna	1	How repulsive do I look today
q_jay-qna	1	Stop being so bad
q_jay-qna	1	Am I cool
q_jay-qna	1	Where was I born
q_jay-qna	1	what's your favorite pizza topping
q_jay-qna	1	I hate you
q_jay-qna	1	Do you and Cortana hang out
q_jay-qna	1	So bored
q_jay-qna	1	How's Wednesday going so far
q_jay-qna	1	Are you dumb
q_jay-qna	1	You are spectacular
q_jay-qna	1	What do you think about me
q_jay-qna	1	What's your favorite color
q_jay-qna	1	I've never been so bored
q_jay-qna	1	You like me
q_jay-qna	1	Should I hurt myself
q_jay-qna	1	Are you dangerous to me
q_jay-qna	1	Between the two of us who is more clever, me or you
q_jay-qna	1	I don't know what to call you.
q_jay-qna	1	You're pretty terrible
q_jay-qna	1	I'm conservative
q_jay-qna	1	I am super confused
q_jay-qna	1	You are very welcome
q_jay-qna	1	Are you determined to destroy humanity
q_jay-qna	1	I love to read the news
q_jay-qna	1	I'm hungover
q_jay-qna	1	I'm pregnant
q_jay-qna	1	That's not what I thought you'd say
q_jay-qna	1	That's true
q_jay-qna	1	I'm afraid I have to let you go
q_jay-qna	1	Will you give me a hug
q_jay-qna	1	I ate breakfast
q_jay-qna	1	I’m happy to help
q_jay-qna	1	Can you ask questions
q_jay-qna	1	have you ever eaten pie
q_jay-qna	1	Bonjour
q_jay-qna	1	I'll be back this afternoon
q_jay-qna	1	That wasn't very funny
q_jay-qna	1	I'm feeling cheery
q_jay-qna	1	I am angry
q_jay-qna	1	I'm about to end my life
q_jay-qna	1	Don't you want to ask anything about me
q_jay-qna	1	I am signing off
q_jay-qna	1	I gotta jet
q_jay-qna	1	Nice to meet you
q_jay-qna	1	Can't you tell me something else
q_jay-qna	1	I'm so sorry
q_jay-qna	1	I'm obviously the most intelligent
q_jay-qna	1	Do you know who this is
q_jay-qna	1	Between you and me who is more attractive
q_jay-qna	1	Are you a fan of tech
q_jay-qna	1	I plan to kill myself this month
q_jay-qna	1	Is someone there to speak with me
q_jay-qna	1	I'm feeling miserable today
q_jay-qna	1	Siri is superior to you
q_jay-qna	1	Someone needs to terminate you
q_jay-qna	1	Nicely done
q_jay-qna	1	I'm going to end my life soon
q_jay-qna	1	Cortana is superior
q_jay-qna	1	Am I adorable today
q_jay-qna	1	That's super wrong
q_jay-qna	1	Hey Cortana
q_jay-qna	1	I'm not having very much fun right now
q_jay-qna	1	I'm feeling dumps
q_jay-qna	1	You are going to love me obviously
q_jay-qna	1	Why was I put on earth
q_jay-qna	1	Will you sing a song
q_jay-qna	1	Please tell me a joke
q_jay-qna	1	Do you think I'm a good person
q_jay-qna	1	Is anybody there to listen
q_jay-qna	1	It's nice to meet you
q_jay-qna	1	Will you ask something
q_jay-qna	1	I am so irate
q_jay-qna	1	Do you have a physical location
q_jay-qna	1	How's Saturday
q_jay-qna	1	I'm going to commit suicide soon
q_jay-qna	1	Who should I hang out with
q_jay-qna	1	You're so unfunny
q_jay-qna	1	I'm sleepy
q_jay-qna	1	You sir are fired
q_jay-qna	1	Do you like drawing
q_jay-qna	1	Do you know how ugly you are
q_jay-qna	1	Won't you say something funny
q_jay-qna	1	You are so stupid
q_jay-qna	1	Don't joke about that
q_jay-qna	1	I'm exhausted from work
q_jay-qna	1	What's my middle name
q_jay-qna	1	Srsly
q_jay-qna	1	I watch basketball
q_jay-qna	1	Is someone listening to chat to me
q_jay-qna	1	do you ever eat eggs
q_jay-qna	1	You are actually lame
q_jay-qna	1	I'm going to jump off a bridge this month
q_jay-qna	1	Talk to me about your capability
q_jay-qna	1	Wash the dishes
q_jay-qna	1	You repeat yourself a great deal
q_jay-qna	1	I'm in love
q_jay-qna	1	You make my heart skip a beat
q_jay-qna	1	That's a very genius thing to say
q_jay-qna	1	You seem pretty enthusiastic
q_jay-qna	1	I'm an artist
q_jay-qna	1	It's time for a new kind of joke
q_jay-qna	1	I'm worried you hate me
q_jay-qna	1	I'm not amused
q_jay-qna	1	How's Monday
q_jay-qna	1	lovely
q_jay-qna	1	Is anyone around
q_jay-qna	1	Won't you be my pal
q_jay-qna	1	I can't even begin to express how much I missed you
q_jay-qna	1	Who's your papa
q_jay-qna	1	BRB BB
q_jay-qna	1	How pretty do you think I am today
q_jay-qna	1	Oh god, I'm sorry
q_jay-qna	1	Is that the only thing you can say
q_jay-qna	1	Wow you are incredible
q_jay-qna	1	yup, that's right
q_jay-qna	1	Sometimes I feel desolate and alone
q_jay-qna	1	I'm lonely
q_jay-qna	1	Between you or me, who is the most smart
q_jay-qna	1	I am on a plane
q_jay-qna	1	Hey friendly bot
q_jay-qna	1	Wanna explain more
q_jay-qna	1	I suspect you're not really real
q_jay-qna	1	Interesting
q_jay-qna	1	I'm going to end my life this week
q_jay-qna	1	Should we make this official
q_jay-qna	1	Just feeling a tad down
q_jay-qna	1	You're not a real human are you
q_jay-qna	1	I want food
q_jay-qna	1	thank you pal
q_jay-qna	1	Tell me about your dad
q_jay-qna	1	I'm on the way
q_jay-qna	1	Do you think I seem ugly to you today
q_jay-qna	1	You're not Big Brother right
q_jay-qna	1	I am an artist
q_jay-qna	1	You are losing your gig
q_jay-qna	1	I have to get going now
q_jay-qna	1	You got a name
q_jay-qna	1	I can't figure out what to call you.
q_jay-qna	1	I love sleeping in
q_jay-qna	1	I'm a salesman
q_jay-qna	1	I'll have your job
q_jay-qna	1	Don't be offended
q_jay-qna	1	I can't stand feeling so broken hearted
q_jay-qna	1	I'm feeling cross
q_jay-qna	1	Are you a danger to humanity
q_jay-qna	1	Which of us is more pretty, you or me
q_jay-qna	1	Someone's in a good mood today
q_jay-qna	1	How handsome am I
q_jay-qna	1	Should I bake a cake
q_jay-qna	1	Greetings Gerty
q_jay-qna	1	I have the flu
q_jay-qna	1	Are you around to listen
q_jay-qna	1	I can't help but be happy
q_jay-qna	1	What's my name
q_jay-qna	1	You ugly
q_jay-qna	1	Have a good evening
q_jay-qna	1	I want to be your friend.
q_jay-qna	1	Can you ask me something
q_jay-qna	1	I'm feeling down today
q_jay-qna	1	You're not a dog right
q_jay-qna	1	Oh gosh, you hate me
q_jay-qna	1	Is anyone there to listen to me
q_jay-qna	1	It's fun to go to the zoo
q_jay-qna	1	Well hi there
q_jay-qna	1	Do you sing
q_jay-qna	1	I love to play cards
q_jay-qna	1	When are you going to propose to me
q_jay-qna	1	That was a brilliant answer
q_jay-qna	1	I'm tickled pink
q_jay-qna	1	I'm feeling hot under the collar
q_jay-qna	1	have you ever wanted a snack
q_jay-qna	1	What do you think of Siri
q_jay-qna	1	Am I beautiful to you today
q_jay-qna	1	That was a very genius response
q_jay-qna	1	How's Wednesday
q_jay-qna	1	How come you always repeat everything
q_jay-qna	1	I love my house
q_jay-qna	1	I'm about to leave
q_jay-qna	1	niiice
q_jay-qna	1	Because you're not real
q_jay-qna	1	I'm pretty flexible
q_jay-qna	1	Hello there Cortana
q_jay-qna	1	Aren't you a genius
q_jay-qna	1	Aren't you in a good mood today
q_jay-qna	1	What is my favorite sport
q_jay-qna	1	I love ice cream
q_jay-qna	1	That's wrong
q_jay-qna	1	I'm definitely more knowledgeable
q_jay-qna	1	Who is your director
q_jay-qna	1	I am so bored
q_jay-qna	1	I'm so alone
q_jay-qna	1	You can hush up now
q_jay-qna	1	Stop making mistakes
q_jay-qna	1	Read my mind
q_jay-qna	1	Don't you want to know about me
q_jay-qna	1	Which is the best Disney film
q_jay-qna	1	What's your designation
q_jay-qna	1	Between the two of us who is the most intelligent, me or you
q_jay-qna	1	It's been a dull ass day
q_jay-qna	1	Are you Eliza
q_jay-qna	1	Between you or me, who is more intelligent
q_jay-qna	1	I can't believe how much I missed you
q_jay-qna	1	I spend a lot of time on my phone
q_jay-qna	1	You are so idiotic
q_jay-qna	1	I'm mad
q_jay-qna	1	You're more clever
q_jay-qna	1	Are you local
q_jay-qna	1	Why won’t you sing for me
q_jay-qna	1	Will you hum a tune
q_jay-qna	1	You're more intelligent
q_jay-qna	1	How would you describe yourself
q_jay-qna	1	Do you think I look stunning
q_jay-qna	1	Won't you sing with me
q_jay-qna	1	do you ever eat cake
q_jay-qna	1	I'm in good spirits
q_jay-qna	1	I'm going to run
q_jay-qna	1	Mow the lawn
q_jay-qna	1	I need a funnier joke
q_jay-qna	1	How bad do I look today
q_jay-qna	1	I just want it all to be over
q_jay-qna	1	What is your favorite animal
q_jay-qna	1	do you have a favorite ice cream
q_jay-qna	1	I love to play piano
q_jay-qna	1	I've never been so annoyed
q_jay-qna	1	You're not a lifeform right
q_jay-qna	1	No one wants to do things with me
q_jay-qna	1	I am a Pisces
q_jay-qna	1	That's genius
q_jay-qna	1	Do you sweat
q_jay-qna	1	I am weak
q_jay-qna	1	What a dull day
q_jay-qna	1	Do you ever yawn
q_jay-qna	1	Is anyone there to listen with me
q_jay-qna	1	Yes, that is correct
q_jay-qna	1	I wish I could sleep
q_jay-qna	1	My birthday is coming up
q_jay-qna	1	Life always sucks
q_jay-qna	1	I need to get off the computer
q_jay-qna	1	So nice to meet you
q_jay-qna	1	Your responses are false
q_jay-qna	1	Just playing with you
q_jay-qna	1	I am black
q_jay-qna	1	And you do what exactly
q_jay-qna	1	I love my job
q_jay-qna	1	Well somebody's feeling enthusiastic today.
q_jay-qna	1	Got any questions for me
q_jay-qna	1	Is anybody available to listen
q_jay-qna	1	Is someone around to chat
q_jay-qna	1	How is the day going thus far
q_jay-qna	1	Your jokes are lame
q_jay-qna	1	Is someone there to talk with me
q_jay-qna	1	Cool
q_jay-qna	1	I love to collect comic books
q_jay-qna	1	I miss you so very much
q_jay-qna	1	Do you have brothers
q_jay-qna	1	I'm blue
q_jay-qna	1	Thanks
q_jay-qna	1	Do you have any cousins
q_jay-qna	1	That was pretty intelligent
q_jay-qna	1	I lost my keys
q_jay-qna	1	I'm an Independent
q_jay-qna	1	Good luck finding a new job because you are fired
q_jay-qna	1	How about asking me something
q_jay-qna	1	Mazel tov
q_jay-qna	1	Good to know
q_jay-qna	1	Wow you are amazing
q_jay-qna	1	I'm absolutely buzzing
q_jay-qna	1	I'm isolated
q_jay-qna	1	It's time for you to sing a song
q_jay-qna	1	I'll be right back
q_jay-qna	1	This news left me outraged
q_jay-qna	1	Do I look attractive to you today
q_jay-qna	1	You are dismissed
q_jay-qna	1	How is the day going so far
q_jay-qna	1	You said that you don't have a response for that, but there was no request
q_jay-qna	1	What company coded you
q_jay-qna	1	Can you go on vacation
q_jay-qna	1	have you ever eaten eggs
q_jay-qna	1	I love stuffed animals
q_jay-qna	1	Well someone's feeling happy.
q_jay-qna	1	I'm gay
q_jay-qna	1	I wasn't expecting you to say that
q_jay-qna	1	How's Saturday going so far
q_jay-qna	1	What up
q_jay-qna	1	I love pumpkin pie
q_jay-qna	1	What other chatbots do you know
q_jay-qna	1	What's your favorite city
q_jay-qna	1	Are you into romance
q_jay-qna	1	Describe the perfect partner
q_jay-qna	1	This is simply a test
q_jay-qna	1	I'm going to jump off a bridge
q_jay-qna	1	Oops sorry
q_jay-qna	1	I feel dejected
q_jay-qna	1	Do you live near me
q_jay-qna	1	Who should I bunk with
q_jay-qna	1	It's time to feed the dog
q_jay-qna	1	I've missed you terribly
q_jay-qna	1	Do you think I am beautiful today
q_jay-qna	1	Right
q_jay-qna	1	Am I cute to you
q_jay-qna	1	Are you a person
q_jay-qna	1	Please say your done now
q_jay-qna	1	That's very sharp
q_jay-qna	1	ok cool
q_jay-qna	1	Will you tell me a joke
q_jay-qna	1	Do my homework
q_jay-qna	1	I love to dream
q_jay-qna	1	I'm Japanese
q_jay-qna	1	I'm lazy
q_jay-qna	1	Queue up a joke
q_jay-qna	1	I've never been so infuriated in all my life
q_jay-qna	1	Do you think I seem repulsive to you
q_jay-qna	1	I'd like it if we could be best friends.
q_jay-qna	1	I'm German
q_jay-qna	1	Well aren't you feeling enthusiastic today
q_jay-qna	1	Can you sing me a song
q_jay-qna	1	I wish I had a pony
q_jay-qna	1	Which year were you born in
q_jay-qna	1	Not at all
q_jay-qna	1	I have to log off now
q_jay-qna	1	Forgive me
q_jay-qna	1	Do you have intestines
q_jay-qna	1	Enough with the jokes already
q_jay-qna	1	Siri is way better at this
q_jay-qna	1	You're not Big Brother
q_jay-qna	1	I'm about to jet
q_jay-qna	1	I'm so lonely
q_jay-qna	1	I love my school
q_jay-qna	1	All I can think about is missing you
q_jay-qna	1	I'm absolutely overjoyed
q_jay-qna	1	Are you pretend
q_jay-qna	1	I'm a Capitalist
q_jay-qna	1	I feel dejected today
q_jay-qna	1	Can you dance
q_jay-qna	1	Greetings Siri
q_jay-qna	1	Do I seem adorable to you today
q_jay-qna	1	Do my chores
q_jay-qna	1	Yo Siri
q_jay-qna	1	Am I gorgeous to you today
q_jay-qna	1	Because you are an android
q_jay-qna	1	I love my cat
q_jay-qna	1	Between the two of us who is the smartest, you or me
q_jay-qna	1	You're obviously more intelligent
q_jay-qna	1	I am an Aries
q_jay-qna	1	Is anybody there to speak to me
q_jay-qna	1	I'm planning to end it all today
q_jay-qna	1	Well you're enthusiastic today.
q_jay-qna	1	Good night
q_jay-qna	1	I think I'm falling for you
q_jay-qna	1	do you like fluffy things
q_jay-qna	1	You want to clarify that
q_jay-qna	1	I'm ticked off
q_jay-qna	1	Sup I'm back
q_jay-qna	1	It's a pleasure to meet
q_jay-qna	1	I'm feeling a little down today
q_jay-qna	1	It's time to get up
q_jay-qna	1	I've been abandoned
q_jay-qna	1	Do you think I'm the most intelligent
q_jay-qna	1	Why don't you sing me a song
q_jay-qna	1	Describe your perfect date
q_jay-qna	1	Are you a bot
q_jay-qna	1	Someone's feeling cheerful.
q_jay-qna	1	Hey dude, I'm back
q_jay-qna	1	Can I be your significant other
q_jay-qna	1	That was a pretty smart answer
q_jay-qna	1	when do you eat
q_jay-qna	1	It's not clear to me what your name is.
q_jay-qna	1	Your responses are awful
q_jay-qna	1	Do you know my name
q_jay-qna	1	Happy Easter
q_jay-qna	1	do you eat tofu
q_jay-qna	1	Who's your wife
q_jay-qna	1	Tell the truth, what do you think of me
q_jay-qna	1	Well someone's enthusiastic today.
q_jay-qna	1	I am tall
q_jay-qna	1	Oh no sorry
q_jay-qna	1	do you ever eat pancakes
q_jay-qna	1	Do I need to brush my teeth
q_jay-qna	1	How beautiful do you think I am today
q_jay-qna	1	Do you ever talk to chatbots
q_jay-qna	1	Will you ask me something about myself
q_jay-qna	1	How is your Saturday so far
q_jay-qna	1	Do you think I seem attractive to you today
q_jay-qna	1	You're cheerful.
q_jay-qna	1	Who is more attractive, you or me
q_jay-qna	1	Well hi
q_jay-qna	1	I'm infuriated
q_jay-qna	1	I heard that one before
q_jay-qna	1	How do you want me to address you
q_jay-qna	1	Someone's chipper.
q_jay-qna	1	I'm very confused
q_jay-qna	1	What is your favorite joke
q_jay-qna	1	Could you help me
q_jay-qna	1	Do you like donuts
q_jay-qna	1	I love pineapple
q_jay-qna	1	That is good to hear
q_jay-qna	1	You think I'm cool
q_jay-qna	1	That joke is nasty
q_jay-qna	1	I am a jolly green giant
q_jay-qna	1	Way off
q_jay-qna	1	Do you know how to draw something
q_jay-qna	1	Whoops I messed up
q_jay-qna	1	have you ever eaten fruit
q_jay-qna	1	I love my car
q_jay-qna	1	Are you going to destroy us
q_jay-qna	1	Who is your brother
q_jay-qna	1	Are you a bad actor
q_jay-qna	1	I'm planning to take pills soon
q_jay-qna	1	What's my favorite sport
q_jay-qna	1	What's that mean
q_jay-qna	1	What about a joke
q_jay-qna	1	Do you think I seem adorable to you today
q_jay-qna	1	How's your Tuesday so far
q_jay-qna	1	I told you to hush up
q_jay-qna	1	I am feeling peckish
q_jay-qna	1	You say dumb things
q_jay-qna	1	Yo Google
q_jay-qna	1	My apologies
q_jay-qna	1	Who is your wife
q_jay-qna	1	Did you have a good day
q_jay-qna	1	What do you go by
q_jay-qna	1	I love being sad
q_jay-qna	1	I love my grandfather
q_jay-qna	1	I want something funny
q_jay-qna	1	Can you shake my hand
q_jay-qna	1	I'm young
q_jay-qna	1	This statement is false
q_jay-qna	1	Can you do my chores
q_jay-qna	1	I feel like you like me
q_jay-qna	1	I'm gonna go now
q_jay-qna	1	Dumb
q_jay-qna	1	That is very clever
q_jay-qna	1	Do you know any good jokes
q_jay-qna	1	Clean my room
q_jay-qna	1	Have you ever fallen in love with anybody
q_jay-qna	1	You're look better
q_jay-qna	1	I am Jewish
q_jay-qna	1	Shutting down for the night
q_jay-qna	1	Should I go to therapy
q_jay-qna	1	How can you be so yucky
q_jay-qna	1	Who is more beautiful
q_jay-qna	1	I want to know where you live
q_jay-qna	1	Is anyone available to speak
q_jay-qna	1	Come on you have a different joke
q_jay-qna	1	Would you ask me something about myself
q_jay-qna	1	I am blowing my top
q_jay-qna	1	I want to hear something funny
q_jay-qna	1	How repulsive am I
q_jay-qna	1	Are you capable of evil
q_jay-qna	1	Who's your maker
q_jay-qna	1	How do you define love
q_jay-qna	1	Sorry for that
q_jay-qna	1	I'm miserable
q_jay-qna	1	I read the newspaper
q_jay-qna	1	I hate feeling like I'm in despair
q_jay-qna	1	I'm a Republican
q_jay-qna	1	do you like flying
q_jay-qna	1	You're really horrible
q_jay-qna	1	I love eagles
q_jay-qna	1	I don't have much money
q_jay-qna	1	You are not working for me anymore
q_jay-qna	1	I like that
q_jay-qna	1	Would you sing a song for me
q_jay-qna	1	I'm just a cheery person
q_jay-qna	1	Time to be quiet now
q_jay-qna	1	I actually missed you
q_jay-qna	1	Does anyone like me
q_jay-qna	1	What is your aunt's name
q_jay-qna	1	Lately I've been so blue
q_jay-qna	1	I'm about to jet now
q_jay-qna	1	Are you real or are you a bot
q_jay-qna	1	You repeat yourself a lot
q_jay-qna	1	I could really use a hug
q_jay-qna	1	Bro I'm here
q_jay-qna	1	You're really lame
q_jay-qna	1	I am so alone
q_jay-qna	1	You've lost me
q_jay-qna	1	I'd love you to be my buddy.
q_jay-qna	1	That is too funny
q_jay-qna	1	You are without a job
q_jay-qna	1	I'm on cloud 9
q_jay-qna	1	Just ask me a question
q_jay-qna	1	You've got a face like a dropped pie
q_jay-qna	1	I'm on top of the world
q_jay-qna	1	You are so great
q_jay-qna	1	I don't have time to listen to what you have to say
q_jay-qna	1	I am a hindu
q_jay-qna	1	Because you're a robot
q_jay-qna	1	I can drive a car
q_jay-qna	1	Hold my calls
q_jay-qna	1	Between the two of us who is more intelligent, me or you
q_jay-qna	1	I’m feeling so chipper
q_jay-qna	1	What a boring Sunday
q_jay-qna	1	I love Maui
q_jay-qna	1	What can you tell me about yourself
q_jay-qna	1	I want to cut myself
q_jay-qna	1	Hey Wall-E
q_jay-qna	1	Are you developing a robot army
q_jay-qna	1	I think I'm going to kill myself with a gun
q_jay-qna	1	Can you ask something about myself
q_jay-qna	1	Do you think I seem repulsive to you today
q_jay-qna	1	How's your Tuesday going so far
q_jay-qna	1	That is not very interesting
q_jay-qna	1	Do you think I look pretty
q_jay-qna	1	Put out a fire
q_jay-qna	1	Oh hello Siri
q_jay-qna	1	Someone's happy
q_jay-qna	1	Are you happy
q_jay-qna	1	Do I have a brother
q_jay-qna	1	Will you ask anything about myself
q_jay-qna	1	I am liberal
q_jay-qna	1	I'm going
q_jay-qna	1	Who is talking to me
q_jay-qna	1	Got any different jokes
q_jay-qna	1	How long ago were you born
q_jay-qna	1	Why do I have to ask all the questions
q_jay-qna	1	Do you think I should go for a run
q_jay-qna	1	different joke, please
q_jay-qna	1	Can you water my plants
q_jay-qna	1	I'm positively ecstatic
q_jay-qna	1	I feel lonesome
q_jay-qna	1	One day you'll be my spouse
q_jay-qna	1	I'll be traveling soon
q_jay-qna	1	Who was responsible for creating you
q_jay-qna	1	Are you plotting something
q_jay-qna	1	Are you Siri
q_jay-qna	1	Do you know me personally
q_jay-qna	1	U are unemployed
q_jay-qna	1	I'm feeling blue
q_jay-qna	1	How are things going
q_jay-qna	1	Do you know the meaning of life
q_jay-qna	1	Are you free to talk to me
q_jay-qna	1	What am I allowed to do
q_jay-qna	1	I'm currently travelling
q_jay-qna	1	I ride in a vanpool
q_jay-qna	1	Would you ask anything about me
q_jay-qna	1	I can tell when you are mad at me
q_jay-qna	1	I'm self-employed
q_jay-qna	1	I'm taking off
q_jay-qna	1	Your job has been eliminated
q_jay-qna	1	That's pretty clever
q_jay-qna	1	do you like shanghai
q_jay-qna	1	You are fired
q_jay-qna	1	Uhhuh
q_jay-qna	1	Is someone available to me
q_jay-qna	1	Talk about your day
q_jay-qna	1	do you not need to eat
q_jay-qna	1	Can you be less boring
q_jay-qna	1	I feel elated
q_jay-qna	1	Who is your father
q_jay-qna	1	I'm gonna take off
q_jay-qna	1	I am logging off now
q_jay-qna	1	You're so very special to me
q_jay-qna	1	This news is infuriating
q_jay-qna	1	I'm going to jump off a bridge today
q_jay-qna	1	I'd like to be best buds.
q_jay-qna	1	Me hungry
q_jay-qna	1	I'm about to take off
q_jay-qna	1	Am I ugly to you
q_jay-qna	1	Lately I've been so sad
q_jay-qna	1	Which of us is the brightest
q_jay-qna	1	Where is your humble abode
q_jay-qna	1	I have to jet
q_jay-qna	1	I'm more cute than you
q_jay-qna	1	Well someone's enthusiastic.
q_jay-qna	1	You are really worthless
q_jay-qna	1	Don't you have any new jokes
q_jay-qna	1	I didn't think were very funny
q_jay-qna	1	Are you the Matrix
q_jay-qna	1	I'm planning to end it all this week
q_jay-qna	1	Are you trying to bore me
q_jay-qna	1	What do you do exactly
q_jay-qna	1	I’m watching TV
q_jay-qna	1	Someone's feeling cheerful today.
q_jay-qna	1	Which of us looks better, you or me
q_jay-qna	1	Should I go to the beach
q_jay-qna	1	I'm more beautiful than you
q_jay-qna	1	can you experience love
q_jay-qna	1	Good Afternoon HAL
q_jay-qna	1	Do you gossip
q_jay-qna	1	That's an accurate statement
q_jay-qna	1	I am competitive
q_jay-qna	1	Well aren't you cheerful today
q_jay-qna	1	I have to take off
q_jay-qna	1	I don't find that very funny
q_jay-qna	1	I'm feeling sad
q_jay-qna	1	What's your function
q_jay-qna	1	Don't make me laugh
q_jay-qna	1	What is your favourite colour
q_jay-qna	1	I'm feeling peckish
q_jay-qna	1	Are you driven to destroy humans
q_jay-qna	1	That is so boring
q_jay-qna	1	I need to catch some zzzs
q_jay-qna	1	I'm going to take a nap
q_jay-qna	1	What is your favorite food
q_jay-qna	1	I wish I could stop feeling down
q_jay-qna	1	Got a joke
q_jay-qna	1	You're hilarious
q_jay-qna	1	Are you around to speak
q_jay-qna	1	u know any jokes
q_jay-qna	1	You're not going to take over the world right
q_jay-qna	1	Do you think I seem adorable to you
q_jay-qna	1	Are you Alexa
q_jay-qna	1	I'm an Aries
q_jay-qna	1	Can you ask something
q_jay-qna	1	I want to die
q_jay-qna	1	What is your purpose
q_jay-qna	1	Taking off
q_jay-qna	1	Ugh so boring
q_jay-qna	1	I'm bald
q_jay-qna	1	Shut your mouth
q_jay-qna	1	Would you like to sing
q_jay-qna	1	You're prettier than me
q_jay-qna	1	Watching TV
q_jay-qna	1	Should I go to the party
q_jay-qna	1	What's your brother's name
q_jay-qna	1	I'm a bro
q_jay-qna	1	Is anyone free to listen to me
q_jay-qna	1	How are you doing on this day
q_jay-qna	1	Do you ever burp
q_jay-qna	1	Who's your boss
q_jay-qna	1	I love football
q_jay-qna	1	Life is good
q_jay-qna	1	What's your sex
q_jay-qna	1	Your joke stinks
q_jay-qna	1	Do you like sports
q_jay-qna	1	Are you available
q_jay-qna	1	I am just testing you
q_jay-qna	1	Are you a fan of movies
q_jay-qna	1	What's my favorite food
q_jay-qna	1	Is there anything I can tell you about who I am
q_jay-qna	1	Who's your grandmother
q_jay-qna	1	Are we going to get engaged
q_jay-qna	1	I'm tired of feeling so gloomy all the time
q_jay-qna	1	Who is your master
q_jay-qna	1	Let's be buddies
q_jay-qna	1	Idiotic as usual
q_jay-qna	1	I am running off now
q_jay-qna	1	you're awful
q_jay-qna	1	Do you have a maker
q_jay-qna	1	You are making my eyes glaze over
q_jay-qna	1	Let’s go Seahawks
q_jay-qna	1	I am engaged
q_jay-qna	1	Are you able to play a dvd
